Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy
1,0.16004863369559486,0.028009351110085845,0.24645213289038528,0.43946500308811665
2,0.04015601790022282,0.0215304623125121,0.4534477520556677,0.543051116168499
3,0.03721002468632327,0.025876826024614275,0.47112404164813815,0.49646773748099804
4,0.03460724684335883,0.02348859270568937,0.49476887640498934,0.5554763823747635
5,0.03284297576026311,0.021209369879215956,0.5195541651475997,0.5910902321338654
6,0.032390301455817526,0.02408940449822694,0.5319526805764153,0.5721217170357704
7,0.0318307081858317,0.02154554903972894,0.539967857182972,0.5677972622215748
8,0.03180610456518711,0.02187580242753029,0.5368157965796334,0.5798585340380669
9,0.030589662137485686,0.021131829475052655,0.5482662812111869,0.6036890335381031
10,0.03216704664131006,0.02396481262985617,0.5367286337746514,0.5363451838493347
11,0.030775852117037015,0.022388266981579363,0.544927768290989,0.5836561359465122
12,0.031435654631682804,0.02025370777118951,0.5416543838523683,0.6169990822672844
13,0.030631022941735055,0.02037760301027447,0.5526125175612313,0.6090312302112579
14,0.029883468641884743,0.02188848191872239,0.5576272559544396,0.5797812715172768
15,0.03102135971661598,0.02205581741873175,0.5471051685393803,0.5753940865397453
16,0.031248399071277133,0.020872800494544208,0.5479260498569125,0.6130542382597923
17,0.03065478511982494,0.020919792004860938,0.552111072672738,0.6025642454624176
18,0.03053389699567878,0.021362224710173905,0.552307622300254,0.6026452071964741
19,0.02996773154489578,0.02043234370648861,0.5586256990357051,0.6273133680224419
20,0.03023871673004968,0.019770904211327434,0.5561848036826603,0.6375725790858269
21,0.02963398438360956,0.020026360522024333,0.5613657042147622,0.6351328678429127
22,0.030257354416544476,0.020023533725179732,0.5569527636444758,0.615500420331955
23,0.030418589592926086,0.020152935408987105,0.5519302208272238,0.611978754401207
24,0.030307192059736403,0.021254382794722915,0.5583616920879909,0.6149324774742126
25,0.031029985567170477,0.02142479596659541,0.5486966409380474,0.5919902287423611
26,0.029603090610296007,0.020455235382542014,0.5615763914963555,0.6262726560235023
27,0.030235544201873597,0.020690952194854617,0.5556718901036277,0.6114790998399258
28,0.029898122159971133,0.020354342530481517,0.5596995930823069,0.6303809657692909
29,0.030478181553974984,0.020833900314755738,0.5549365069184985,0.6087373420596123
30,0.03035835297926078,0.020748946932144463,0.5541235927551512,0.6086083799600601
31,0.03136755555631623,0.01914160547312349,0.5460913342142862,0.6335932947695255
32,0.030252238824253992,0.01998969365376979,0.5563291207192436,0.6171763427555561
33,0.029613193538453843,0.020072222221642733,0.5602569580078125,0.6256212927401066
34,0.03002873870233695,0.020685410941950977,0.5591865749586196,0.6143395006656647
35,0.02891431793215729,0.020648896344937384,0.5685953545191932,0.6201232075691223
36,0.030171967126310817,0.020374479587189853,0.5548766198612395,0.6174301616847515
37,0.02982675683285509,0.020850279717706144,0.5600500225074707,0.6215556897222996
38,0.02992120006727794,0.02096684998832643,0.5583654481267172,0.6179856806993484
39,0.030101273563646135,0.020877408678643405,0.5591233883585248,0.5955984219908714
40,0.03178022648133929,0.020023438963107765,0.536383856383581,0.6150164678692818
41,0.030179523020273165,0.021343952976167202,0.5568196924905928,0.5950732603669167
42,0.030141925912291284,0.02207386097870767,0.554871280041952,0.5888816304504871
43,0.030439041584493624,0.02055340469814837,0.5513230212151058,0.6156017035245895
44,0.03007387298913229,0.0215404691407457,0.5587667851220994,0.600489903241396
45,0.03005762321371881,0.021256797946989536,0.556692485771482,0.6040491349995136
46,0.03029011456029756,0.020856957882642746,0.5526689830280486,0.606546126306057
47,0.030245028613578705,0.02062136447057128,0.555393189664871,0.6173316463828087
48,0.030247180589607785,0.019892818410880864,0.5559570415625497,0.6283679530024529
49,0.02992679364979267,0.020291749271564186,0.5548045370313857,0.6418953277170658
50,0.029591007039897026,0.020683273789472878,0.5629163876412406,0.6155779585242271
