Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy
1,0.055706387018164,0.06352512782162174,0.6736005382885536,0.6917351836219747
2,0.04687493998805682,0.06565106501604648,0.7089809594949087,0.6987960728559088
3,0.04348640534281731,0.06766219936469768,0.7210800245602925,0.705584835815937
4,0.04133860071003437,0.06874061514564017,0.7288800593217214,0.6940133337010729
5,0.039797868430614475,0.07027726029937571,0.7348107573986054,0.7013970245706275
6,0.03868962608774503,0.06798451540476465,0.7388085271517436,0.7039444421200042
7,0.037776280951996644,0.07048368606557871,0.7421852784951528,0.6972678341764085
8,0.037065309807658195,0.07193741836446396,0.7448090041478475,0.6967144659224976
9,0.03648885654161374,0.07168585113546949,0.7470409603118896,0.7055911967094909
10,0.03600462139397859,0.07043530371911982,0.7489140193462371,0.7054694998771587
11,0.03552340703457594,0.07114486293272769,0.7506857305367788,0.7003733953262897
12,0.03517969215164582,0.07163690823189756,0.7520043431123098,0.7096970680546253
13,0.034877078312138717,0.06928400760714679,0.7531112201213837,0.706206904763871
14,0.03456551733861367,0.07072425712930396,0.7544175544579824,0.7078468742522788
15,0.03428198464711507,0.07148896252855341,0.7553831431865692,0.7063534072739013
16,0.03405957452952862,0.07125770419518998,0.756322741985321,0.7053810836786919
17,0.033803865325947605,0.07067139807375188,0.7572588324546814,0.7098570329711792
18,0.03361645470311244,0.0716984259717642,0.7578155670166016,0.7035920667521497
19,0.03342711882541577,0.07322791091939236,0.7587298141320546,0.70559246901502
20,0.03323101714005073,0.07006112585200909,0.7592500367959341,0.7094183656129431
21,0.033097042885919414,0.07216964614518145,0.7598965890407562,0.7101620239146212
22,0.032958369495968025,0.07298793164180949,0.7604510898590088,0.7078434828114002
23,0.03280936953177055,0.07241320602120237,0.7608938775062561,0.708513782696521
24,0.032655317425727845,0.07332050158305371,0.7614861393769582,0.7033009602034346
25,0.032585722776750724,0.07154220964838849,0.7617922623157501,0.7081397800369466
26,0.032412696654597915,0.07257137931090721,0.7624542775948843,0.7062621332229452
27,0.03231260674695174,0.07250298797450166,0.7626444627443949,0.7096294291475986
28,0.03219714039067427,0.0740392759363068,0.7632327120304108,0.7089786364677104
29,0.03212164007127285,0.07381479858242451,0.7635086204210917,0.7061818847630886
30,0.03199697696665923,0.073931813596728,0.7639666885534923,0.7107700949653666
31,0.03193390359729528,0.07342080819479962,0.7641432134310404,0.7061823073853838
32,0.031832582401732604,0.07328143711895385,0.764653628428777,0.7089506495506206
33,0.03177029364804427,0.07352010703625832,0.7647824029922485,0.7067715107126439
34,0.03166127712527911,0.0728574359115768,0.7653260621229807,0.7073646355816658
35,0.03159576000024875,0.07581954905168807,0.7653707591692607,0.708110732283998
36,0.0315475765367349,0.07455529034771818,0.7656977941989899,0.7052462433880948
37,0.03144946420192719,0.07328588844455303,0.7659697700341542,0.7080406622683748
38,0.031396879449486735,0.07490929715493892,0.7661986443996429,0.7072605341672897
39,0.03130376849323511,0.07501988778723047,0.7665085142453512,0.7064179682985265
40,0.0312235374301672,0.07405972076540297,0.7668447970549266,0.7039619348150619
41,0.031169077845911185,0.07322663790050973,0.7670604108174642,0.7076383537434517
42,0.03113204569121202,0.07257479682881782,0.7671958026885987,0.709922545450799
43,0.03104341807216406,0.07387989474103805,0.7675680106480917,0.7069399626331127
44,0.031032584473490714,0.07256181225022103,0.767706059773763,0.709661232981276
45,0.030947456747293472,0.07450969790683147,0.7678963498274485,0.7054797842147502
46,0.030869201473891734,0.07376649551727671,0.7681908068656922,0.7117734786043776
47,0.030853683896362782,0.07564260362786182,0.7682090879281361,0.7076553128501202
48,0.030779123899837335,0.07449898095999627,0.7684860070546468,0.706432599019497
49,0.030761237569153308,0.07296481308467845,0.7685962319374084,0.7111297874374592
50,0.030675484081109365,0.0746734801759111,0.7688876066207886,0.7074836847629953
