Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy
1,0.020716349291801453,0.005708832427218652,0.7128694521665573,0.8352397274059854
2,0.005289990899711847,0.005051357140705274,0.8483344273567199,0.8550999035501177
3,0.005008673030138016,0.004848404502745267,0.8571501014709473,0.8621623569233402
4,0.004912294597178697,0.004686900900949718,0.8601537387847901,0.8674139372862069
5,0.004731827152520418,0.004721409024279209,0.8662976754188537,0.8662851433845082
6,0.004693490906059742,0.0046590469172521,0.8675459579467774,0.8686049994389722
7,0.004686385548114777,0.004507884157785944,0.8677839626312256,0.8734062716459773
8,0.00462333851903677,0.004459339007142053,0.8698093210220337,0.8752888665077793
9,0.004545463483035564,0.004494656568428703,0.8725017127990723,0.8743914187334145
10,0.004548821249604225,0.004430125123423756,0.8720820435523987,0.876006222834253
11,0.004479168076068163,0.004424355034330848,0.874572789478302,0.8764777585958979
12,0.004478700085729361,0.004383526769152303,0.8745986204147339,0.8777480596190046
13,0.00444113473854959,0.0044423713212370115,0.8758233355522156,0.8759591883155191
14,0.004426574560999871,0.004335909117914879,0.8763346555709839,0.8792726773365288
15,0.004396211766079068,0.004316182313249654,0.8772305130958558,0.8799300019148808
16,0.004370142313838005,0.004389111732672544,0.8781085399627686,0.8777784473577123
17,0.004350798041373491,0.0044642512977218175,0.8787792428016663,0.874768091994486
18,0.004349036233127117,0.004304833431390061,0.8788349882125854,0.8801205272127868
19,0.004334733593463897,0.0043011201548562115,0.8793182662010193,0.8803770097957295
20,0.00430642206221819,0.004287114632345593,0.8802201122283936,0.8809408723928367
21,0.00431382194198668,0.004294962542143407,0.880013675403595,0.8804831736406703
22,0.004291463422402739,0.004233331246016796,0.8807108756065368,0.8827414083632694
23,0.004269660422578454,0.004245842129264953,0.8814703162193298,0.8821215033531189
24,0.004270992345735431,0.004253352846902836,0.881434435749054,0.8820511679740468
25,0.004252186919003725,0.004300331056212923,0.8820032754898072,0.8801134642522046
26,0.004254526736959815,0.0042228237280895,0.8819864045143128,0.8826935245732593
27,0.004239660694822669,0.004192537896536812,0.8823786646842956,0.8839935037740476
28,0.004233569261059165,0.004217899300656311,0.8826456258773804,0.8829938412471942
29,0.004230800956860185,0.004187262763868376,0.8827877159118652,0.884204113179711
30,0.004219285894930363,0.004301602922522339,0.8830890003204346,0.8804094704093447
31,0.004224540187045931,0.004174031846664229,0.88291316280365,0.8842805703734137
32,0.004217037632316351,0.0041843669794523605,0.8831480092048645,0.8842140269127621
33,0.004208702823147178,0.004180713538910932,0.8834370479583741,0.8840038719450592
34,0.004204439563676715,0.004324701711072758,0.883585818195343,0.8802588270727996
35,0.004200090790167451,0.004174618123122936,0.8837410597801209,0.8844835693669167
36,0.0042060211725533005,0.004173301774296601,0.8834994828224182,0.8847210684399696
37,0.004189700493589044,0.00417854036145197,0.884011820602417,0.8845819231051548
38,0.0041980137553066016,0.004403921283164601,0.8837971551895142,0.8771013609922615
39,0.004182819433510303,0.004190405127800004,0.8842565225601197,0.8837621929539237
40,0.004186407421156764,0.0041589732074244,0.8842135438919068,0.8850318485764181
41,0.00417843751758337,0.0041534572774485036,0.8844424668312073,0.8851361001373097
42,0.0041775923531502486,0.004128918862919424,0.8844629272460938,0.8859114779788217
43,0.004162743667885661,0.0041639387910106,0.8849165241241455,0.8844388590496817
44,0.004176691307500004,0.0041541114796522505,0.8845732453346252,0.8851987241180079
45,0.0041657355774194,0.004152188406794504,0.8848182894706726,0.8853130496231614
46,0.004158204623311758,0.004205521323664743,0.8850521110534668,0.8832319591455399
47,0.004158471073955297,0.004145804927595387,0.8850971642494202,0.8854515768919781
48,0.0041581100288778546,0.004182599707370161,0.8851472298622132,0.8844424246982404
49,0.00414422973357141,0.004121204311692506,0.8855340872764588,0.8864713884462976
50,0.004151295547559857,0.0041408556050793,0.885352933216095,0.8854834236157169
