Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy
1,0.011409302592898409,0.002368625000792932,0.9165736158639193,0.9433138789014613
2,0.005126875732714931,0.0022584512468150006,0.9424935504595439,0.9463842393870049
3,0.004310558966671427,0.0021208710213033283,0.946301559527715,0.9492869998546357
4,0.003972826551335553,0.0021280231966111967,0.947988128344218,0.9496419211017325
5,0.0038071091882884503,0.002100705337571971,0.9487605576515198,0.9500477272779384
6,0.003784938644617796,0.0020548463068367478,0.9484074526627858,0.9502087568349027
7,0.003646375342582663,0.0021191540067678595,0.9497130177021027,0.9496067264612685
8,0.0036128247746576867,0.002046812024770027,0.9497731530666351,0.9508790548177476
9,0.0035937978299334645,0.0020775918612266553,0.9499976420402527,0.9502178741262314
10,0.0035508704126502076,0.0020153879285839563,0.9504432734648387,0.9512044036007942
11,0.0035323683405295014,0.0020586930944812188,0.9505895058314006,0.9501465273664352
12,0.003532615641131997,0.0019932820392336618,0.9505751292705535,0.951313058429576
13,0.003523806261519591,0.0020147666249652097,0.9506846903165181,0.9510671192027152
14,0.0035337150304888686,0.0019982980856513405,0.9505861835479736,0.9511124907021827
15,0.003484508374085029,0.002028763189570027,0.9510143299897512,0.9506609937612046
16,0.0034794704417387646,0.001999546543997217,0.9510837388038635,0.9508698341694284
17,0.003509047184760372,0.0019892366451924625,0.9507412116527557,0.9514376219916851
18,0.0034814634791885814,0.0019927247733303763,0.9510509738127391,0.9514440875104133
19,0.003477649384488662,0.0019828072876639743,0.9511578244368235,0.9516554718956034
20,0.003484092146158218,0.001978870693029479,0.9510429751873016,0.9515170217194455
21,0.003481817700279256,0.001964130915052436,0.9510218773682912,0.9515662139400523
22,0.0034900330960129697,0.001962167595419042,0.9510189012686412,0.9517732509907256
23,0.0034648359026759864,0.0020275547341294985,0.9512113168239593,0.9502126790107565
24,0.0034613783791040383,0.0019608536249700378,0.9512438156604767,0.9516583345037826
25,0.003473247635488709,0.002004663810441072,0.9511191868782043,0.9508743901202019
26,0.0034594727621103326,0.0020634539876172833,0.951277775367101,0.9502145847741593
27,0.00346410280931741,0.001990123420329566,0.9512165778477987,0.9513635223216199
28,0.003459625250970324,0.002137718494966666,0.9512574474016825,0.9488377304787331
29,0.0034633026501784724,0.001987226355692094,0.951225373506546,0.9513013977953728
30,0.0034683953300118447,0.0019917278395757635,0.9511277964115142,0.9510492038853625
31,0.0034505921738843125,0.001994246864651746,0.9513873100280762,0.9510462347497332
32,0.003449907677869002,0.001983824141442459,0.95129993780454,0.951068179404482
33,0.0034572662791858117,0.001961636290132524,0.951232363541921,0.9517676316677256
34,0.003459572356194258,0.002023259422400015,0.9511892349720001,0.9505019790314614
35,0.0034485728265717624,0.0019587858275391477,0.9512833023071289,0.9518497906466747
36,0.003445790493860841,0.001992164923997715,0.9513588493665059,0.9509878244171751
37,0.00345771099285533,0.001972399498435094,0.9511418290932974,0.9517765362211998
38,0.0034361265848080317,0.001961249854425563,0.951413539091746,0.9519108483131896
39,0.0034467623389015595,0.0020690492374148776,0.9513001508712768,0.9498420671579686
40,0.003449843431202074,0.0019708146679244857,0.951266376654307,0.9513538752464538
41,0.003446504104572038,0.0019991262902584956,0.9512640379269918,0.950932909833624
42,0.0034475394207984207,0.0019835157591126303,0.9512941715717316,0.951472392424624
43,0.003456305363836388,0.0020007679370192297,0.9511840250492096,0.9510674365657441
44,0.0034458289770409466,0.0019849574501735177,0.9513220730622609,0.9511273306735019
45,0.003431836603830258,0.0019758376509615002,0.9514432192643484,0.9514124992680042
46,0.0034402365557228524,0.0019646855306494583,0.9513359178702037,0.9515495661725389
47,0.0034504713158433637,0.0019738161205710408,0.9512208298842112,0.951597698191379
48,0.0034453726342568796,0.0020276359232895553,0.9512926297982534,0.9505942070737798
49,0.003432704696431756,0.00198051932099414,0.9514677743117015,0.9513028831558025
50,0.003437225163914263,0.001969819159638335,0.9513650954564412,0.9516460378753379
