Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy
1,0.16227973843850788,0.040263829519972205,0.22846794808431278,0.32284179516136646
2,0.0268077589571476,0.01852322614286095,0.5049652561308846,0.6087558306753635
3,0.019107470954103128,0.015139874769374728,0.610236180207086,0.6480376087129116
4,0.014697875487544233,0.010862323455512524,0.6674555029187884,0.7252990230917931
5,0.012660087766273627,0.010177977033890784,0.7051849005714296,0.7386393658816814
6,0.012114642025341116,0.00990482303313911,0.716649710185944,0.7452930398285389
7,0.011973096796917536,0.009634816611651331,0.7209212685388232,0.7503187097609043
8,0.012033508484443975,0.009506461909040809,0.7222482060629224,0.7529617808759212
9,0.011999969222834186,0.009376181988045573,0.7240608344002376,0.7568217031657696
10,0.01176889156479211,0.009330465458333492,0.7274141841464572,0.7564786039292812
11,0.011373354994233639,0.009177493047900498,0.7337233187660338,0.7598763778805733
12,0.011429980633750794,0.008955552359111607,0.7332263636210609,0.7643791660666466
13,0.011874621379233542,0.00896990584442392,0.7306670981740194,0.7626137658953667
14,0.011028517895038165,0.008670460665598512,0.7390377653969659,0.7735852263867855
15,0.010483611981192279,0.008618083666078746,0.7500971650320386,0.7750743180513382
16,0.01003043721651747,0.008525946555892006,0.7563276007061913,0.7767282016575336
17,0.010553989322885635,0.008460014272714034,0.7482268412907919,0.7788272015750408
18,0.010591987165666762,0.008412721537752077,0.7513035602039762,0.7798720933496952
19,0.01009273629576441,0.0083809022908099,0.7574826724945553,0.780461672693491
20,0.009864853185024999,0.00834202830446884,0.7603538585087609,0.7823351211845875
21,0.010697327775969392,0.00836530519882217,0.747521354092492,0.7809756807982922
22,0.01005211468815567,0.008224952820455655,0.7590607215487768,0.7839926443994045
23,0.010259972611767433,0.008430019312072545,0.7565561220759437,0.7789274491369724
24,0.01045042925351669,0.008204458601539955,0.755867340261974,0.7855176888406277
25,0.010132932614180305,0.008352032076800242,0.7591694167682103,0.7808822989463806
26,0.010726905398307339,0.008388830436160788,0.7522755549067542,0.7791859991848469
27,0.009798858595627642,0.008525422599632293,0.764099192997766,0.7735406458377838
28,0.010680454694444225,0.008282986760605127,0.7525128324826559,0.7824700064957142
29,0.010154494180506657,0.008019608911126852,0.7598766892675369,0.789583332836628
30,0.01033515925149596,0.008109837857773528,0.7598182814461845,0.7867816686630249
31,0.00986448083338993,0.00799793002079241,0.7657432556152344,0.7901745960116386
32,0.010092555367875667,0.008294042374473065,0.7619289613905407,0.7827655524015427
33,0.010424597447531091,0.008288401731988415,0.7566717304880657,0.7812392488121986
34,0.01005952332967094,0.007979363377671689,0.7637052346789648,0.7911258153617382
35,0.010279585444737994,0.008060478663537651,0.760802980453249,0.7882145829498768
36,0.009930407643199914,0.007886193983722478,0.7643256073906308,0.7930358238518238
37,0.010030675228566878,0.00791163821122609,0.7643646077504234,0.7929999642074108
38,0.010288073718252163,0.008023325179237872,0.7603917926076859,0.7894027978181839
39,0.009725120073805252,0.007926119375042617,0.768703041568635,0.7921025231480598
40,0.009755854221386097,0.007903048855951056,0.7677457900274367,0.7936902306973934
41,0.010181359636286894,0.007879513170337304,0.763475931826092,0.7935743741691113
42,0.009961507541851865,0.00793000656994991,0.7623923316834464,0.7922014035284519
43,0.009805021437978933,0.007958515343489125,0.7682373741316417,0.7904955744743347
44,0.009824691332935814,0.007887399435276166,0.7685720665114266,0.792839765548706
45,0.009324429726730737,0.007880959659814835,0.7740805413987901,0.7933888994157314
46,0.009957570671325638,0.007784205168718472,0.7666731069958399,0.7953060157597065
47,0.009667189222657017,0.007783554290654138,0.7703394501928299,0.7960646152496338
48,0.010124620242369554,0.007774121389957145,0.7649487200237456,0.7962794899940491
49,0.009346127931383393,0.007940050214529037,0.7745344109005399,0.792067639529705
50,0.009836274213970654,0.008078673796262592,0.7672570773533413,0.7875933758914471
