Dropout_Rate,Experiment_Name,Test_Accuracy,Test_Loss
0.3,base_cifar100_reg_DR_0.3,0.8652781623943596,0.0047627638989857805
0.2,base_cifar100_reg_DR_0.2,0.8582757734189368,0.004939006353805589
0.4,base_cifar10_reg_DR_0.4,0.8542676670536115,0.005052206625533142
