Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy
1,0.04679031876027584,0.014605895894917714,0.477521140152216,0.6480565712710095
2,0.024953067535161973,0.01348643084976134,0.5585822916030884,0.6824206903481939
3,0.02316958079636097,0.012983895156081695,0.5780408386230469,0.692888249637215
4,0.02171519977003336,0.01305353037633334,0.5962848494529724,0.6843625413384408
5,0.02151699092388153,0.01253649462488996,0.5968762546539307,0.6973082142271054
6,0.01966974296569824,0.012156911573971913,0.6188641228675842,0.709986095975159
7,0.01935114590972662,0.012701843153376868,0.6217541925430298,0.6737164737312658
8,0.018266431325674057,0.009871369073535226,0.637049196100235,0.750576452085167
9,0.018427035596966745,0.010107594482885425,0.6316521989822388,0.7461665337252769
10,0.017458757703006266,0.009250462618745436,0.6464066833019256,0.7643098478104658
11,0.01685685907378793,0.007959908960019328,0.6549454041481018,0.7887841030290932
12,0.016927207102626563,0.009825646473913435,0.6559863555908203,0.7461647512806449
13,0.01696193707808852,0.009106494676155649,0.6517794468402862,0.7641180928345699
14,0.01655018756389618,0.009120560601163822,0.6600777777671814,0.7618517902246706
15,0.015789275474846362,0.00799350062041146,0.6695824323177337,0.7852970016230444
16,0.015958556912839414,0.0075754933059215546,0.6707802119731903,0.7964096752701292
17,0.015347338381409645,0.008255158177321883,0.6776390257835389,0.7793156550188732
18,0.014687771655619145,0.008344014732843371,0.6888710884094238,0.7711497059293614
19,0.015206364071369171,0.00786037570767247,0.6780569697380066,0.7882701010461066
20,0.015086110872775317,0.0076046493764563355,0.6823018275260925,0.7947765960814847
21,0.015113685370981693,0.00795436382388613,0.6814322134494781,0.786113167264659
22,0.014437726137042046,0.007807214109666029,0.6915399690628051,0.7908305635877476
23,0.0142597941711545,0.00734936685603895,0.6956648719787598,0.8005746098081018
24,0.014627750422805548,0.006965769348061009,0.689357189130783,0.8086255504067537
25,0.014683202223479748,0.008038343049016348,0.6878577094554901,0.7853572250931127
26,0.013889425779879094,0.00737360598827908,0.702949775314331,0.7966738358424728
27,0.014087332297116518,0.0071361182809208225,0.6978845334529876,0.8005414066041351
28,0.014591254492849112,0.007358724625104932,0.6920604767799378,0.8007180975500945
29,0.01399517009705305,0.007016756393869591,0.6976297807216645,0.8083032680924531
30,0.013682793838530778,0.006436071142103452,0.7043130078315735,0.8231708692137603
31,0.013865269239991903,0.006959184734328727,0.7024356644630432,0.8111385194359312
32,0.01332570575028658,0.007347494153199113,0.7102469923019409,0.7991101255842076
33,0.013511247149854898,0.007215177150929619,0.7064884062290192,0.8026777335033295
34,0.013545954097807407,0.0066803239173238065,0.7049250109672547,0.8170664800200492
35,0.013615854068100453,0.006844434267277741,0.7070703971385955,0.8124463413931002
36,0.013820915493369102,0.006843794516886875,0.7027876978397369,0.8091117929501138
37,0.013216699839383363,0.0068269379608997495,0.7129264601230622,0.8122392581526641
38,0.012752133412659168,0.006919790308471698,0.7189825458526611,0.810899532144996
39,0.013237398923933505,0.006341416842547382,0.7117033645153046,0.8257616583708745
40,0.013257925218343734,0.006516789181074898,0.7135600045204162,0.8209569541512022
41,0.01287930502295494,0.00637640933369755,0.7171801864624023,0.8222216827094935
42,0.013314824612438679,0.0066426478379708566,0.7122155714511871,0.8151942495327846
43,0.013495100419223308,0.006599894926473973,0.7077533733844757,0.8180603411546938
44,0.013032053416967391,0.006797355214121995,0.7159171022891998,0.81377048439281
45,0.013031875288486481,0.006751788350023851,0.7155337029933929,0.8159620496118145
46,0.013218605744838715,0.006715338935209498,0.7149350860118866,0.8149197841905484
47,0.013204084737598897,0.006245601975661554,0.7131326211929321,0.8279499817805686
48,0.01326690282598138,0.006658755844921633,0.7122860463142395,0.8167864801777396
49,0.012848770301789046,0.00645710356758943,0.7198167038440705,0.822175872933333
50,0.012958378145843745,0.0061701134909063005,0.7191663687705994,0.8280531972836537
