Dropout_Rate,Experiment_Name,Test_Accuracy,Test_Loss
0.2,base_mnist_reg_DR_0.2,0.9404804425634397,0.0030246947411518947
0.3,base_mnist_reg_DR_0.3,0.9394823024227361,0.0030377052211244203
0.4,base_mnist_reg_DR_0.4,0.9386621315008515,0.0031088234984262544
