Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy
1,0.11039442098921254,0.02299058111384511,0.3222078217104787,0.5516090467572212
2,0.032134462739267046,0.019931615912355483,0.4966196999663398,0.5836565494537354
3,0.029560282442068295,0.01803389424458146,0.5191134677992927,0.6028363853693008
4,0.028372182821234066,0.01710242044646293,0.5381380253367953,0.6223430149257183
5,0.027424921385116048,0.017578830767888576,0.5446658801464808,0.6144164428114891
6,0.02778993886969392,0.016198590106796473,0.5414605287332384,0.6415234431624413
7,0.026339620026567624,0.015005630615632981,0.5569551057285733,0.667185690253973
8,0.02213301808233299,0.012179415905848145,0.6199335569427127,0.7277457863092422
9,0.023145723703598218,0.012417641293723136,0.6202579410303206,0.7150679938495159
10,0.02228922936474047,0.012718151148874313,0.6294949863638196,0.7043648511171341
11,0.02416337640689952,0.019370511872693896,0.6055287969490838,0.5577127784490585
12,0.02208784572957527,0.011806637223344296,0.626808010869556,0.7341258525848389
13,0.023086722127147137,0.012716548109892756,0.6235918440516033,0.7179082296788692
14,0.022023735553144463,0.012339340697508305,0.6329176463778057,0.7268870808184147
15,0.021207986236919486,0.012684542161878198,0.6362318301957751,0.7057129330933094
16,0.022937562050563947,0.012205122853629291,0.6269826643050663,0.7169787138700485
17,0.019869467258335105,0.011622999445535243,0.6561853024694655,0.7361316494643688
18,0.021431196333160474,0.012080566259101033,0.6356742353666396,0.7385843992233276
19,0.02033540986419197,0.011127747944556177,0.6525960678145999,0.7515326961874962
20,0.020768778398633003,0.01170183188514784,0.6495528315740918,0.7432647608220577
21,0.020428017816609807,0.013376121933106333,0.6420495576328702,0.697320245206356
22,0.01970129417225955,0.011240500200074166,0.6630709587581574,0.7508011385798454
23,0.02026582881808281,0.012985736422706395,0.6593851910697089,0.7178957760334015
24,0.020670157783324757,0.014117139973677695,0.650847577859485,0.6922999918460846
25,0.019881151010474517,0.01164622011128813,0.6621888885422359,0.743198461830616
26,0.020018777322201503,0.011515743681229651,0.6587891455680605,0.7387380450963974
27,0.02035113453628525,0.011941242904867977,0.6611157135357932,0.7459105178713799
28,0.019231861945064294,0.01279033615719527,0.6708351894030495,0.7255847603082657
29,0.020688346513206998,0.012476075033191592,0.6497463073049273,0.741445753723383
30,0.01928136358776736,0.011443201918154955,0.6568389534950256,0.7503973096609116
31,0.01886214018755016,0.013903698127251118,0.6810838608514695,0.7250744923949242
32,0.01790205744050798,0.011846990906633437,0.6886124904193576,0.7397979088127613
33,0.01978090772080043,0.01164950180100277,0.6608025355944558,0.7443632557988167
34,0.01864700634328146,0.012137229787185788,0.6757575661417038,0.7325998246669769
35,0.019198609264715324,0.01080301683396101,0.6779557428662739,0.7527845054864883
36,0.01900665518192072,0.011852475930936635,0.6692197067396981,0.7323272936046124
37,0.019369665089817273,0.010063871624879539,0.6727415815232292,0.7783433645963669
38,0.019020095689310915,0.01292037934763357,0.6819699728299701,0.7177097201347351
39,0.019232214280655458,0.011186571267899126,0.6701917884841798,0.7630230262875557
40,0.018476316187944677,0.011751023936085403,0.6812951214729793,0.7575491406023502
41,0.017562696444136754,0.01078052056254819,0.6956177552541097,0.7545884549617767
42,0.020456644366421396,0.011827184585854411,0.655348089006212,0.7541489265859127
43,0.01952171161593426,0.010750061250291765,0.6641507451496427,0.7636277638375759
44,0.018432040772740802,0.011996692337561399,0.6777658235459101,0.7417190112173557
45,0.018751666467222903,0.010629596712533385,0.6791079053803096,0.7741952650249004
46,0.01871634005672402,0.011695170076563954,0.6800174665829491,0.7579285874962807
47,0.018129207666904207,0.011324784543830901,0.6846663535587372,0.7642901428043842
48,0.019099966504625858,0.010995941935107112,0.6762590739462111,0.7557168826460838
49,0.019524699890069545,0.01206352049484849,0.6653658161087642,0.7528471685945988
50,0.020248272190136567,0.01253793842624873,0.6647501455412971,0.7464538998901844
