Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy
1,0.010863582470454276,0.0020950331911196974,0.8800099730938673,0.9491085853982479
2,0.0034950514597197374,0.0017779062011655659,0.9155537915229798,0.9548947081920949
3,0.0030927836454162994,0.0016660258555388514,0.9219480027357737,0.9568237697190427
4,0.002949212683985631,0.0016262622517929908,0.9245182633399963,0.9575439983225883
5,0.0028942873120928803,0.0016289534910453205,0.9255588931242625,0.9576355900536192
6,0.002833050472351412,0.001629513956512265,0.926570239464442,0.95732932743874
7,0.0027935612918809057,0.0015746351768649084,0.9272518144448598,0.9583790400560867
8,0.002785763438170155,0.0015989973264290615,0.9274215892155965,0.9578553520618601
9,0.00273918359943976,0.001646601638330662,0.9281881186962128,0.956713837829042
10,0.002733628852292895,0.0016164770653283105,0.928138293504715,0.9578310748998154
11,0.0027243249767149487,0.001609745282466781,0.9284309968948364,0.9575556608590674
12,0.0027248192882786196,0.0016490189925807111,0.9282805139223734,0.9570337752712533
13,0.002700838102338215,0.0016527912620346041,0.9288408342202504,0.9570667432977799
14,0.0026863695001229644,0.0015752285829140865,0.9290229128996531,0.9581193159869377
15,0.002687913137177626,0.0015637639004667785,0.9290429227352143,0.9588521588990029
16,0.002706055815021197,0.0016871587214793296,0.928761566400528,0.9561198658131539
17,0.002667840707115829,0.001558251768732047,0.9294674808184306,0.9585677382159741
18,0.0026707744393497704,0.0016289568491319709,0.929302064259847,0.9571635310954236
19,0.002665812925125162,0.0016218920051308467,0.9291949470043183,0.9575304316079363
20,0.002677678253191213,0.001590912318243546,0.9290902495384217,0.9580221081033666
21,0.00265504277870059,0.0016165822118946768,0.9296222426891327,0.9576456616533563
22,0.0026310899273181954,0.001699015678976603,0.9300255981286367,0.9562761206576165
23,0.0026438247136150797,0.0015648520741106428,0.929928871234258,0.9585302101170763
24,0.002631938858889043,0.0016748140890527755,0.9301399157842001,0.9567775485363412
25,0.0026345825092867017,0.0015323618563149678,0.9301239705880483,0.9592368732741539
26,0.002628567441987495,0.0015578483252419516,0.9300056661764781,0.9585397512988841
27,0.0026227147510896128,0.0015300405874323257,0.9301497189998627,0.959027923802112
28,0.0026342902630567553,0.0015922420053802273,0.9300455269018809,0.9581356406845944
29,0.0026124297936136525,0.0015485061783383183,0.930568832317988,0.9587499664184895
30,0.0026150724180042744,0.0015944911097671758,0.9305109559694926,0.9578698759383344
31,0.002600064907533427,0.0016060159343512768,0.9307414510250092,0.9578926683740413
32,0.002607553250777225,0.001527156469664794,0.9306950538953145,0.959258497395414
33,0.0025917374979083736,0.0015606990058044407,0.9309409076372782,0.958753359127552
34,0.00259567552835991,0.0016547495386553333,0.9308677256902059,0.9572121871912733
35,0.0025876333825290204,0.0015505879443693667,0.9309094985326131,0.9588462257004798
36,0.002591938823151092,0.0015368471795227379,0.9309738852183024,0.9589360159762362
37,0.0025877106754730143,0.0015392831849934969,0.930811550617218,0.9586423651335088
38,0.0025816062279045583,0.0015284434305206734,0.9311455221970876,0.9592898763874744
39,0.002585448403842747,0.001547241653439569,0.9307230612436931,0.9585046590642726
40,0.0025820583924651146,0.0015981654157277514,0.9309307833512624,0.957855242998042
41,0.0025923014214883247,0.0017105375126777018,0.93079616467158,0.956169898839707
42,0.0025902521057675283,0.0016173250723055543,0.9307937458356221,0.9576758745502918
43,0.0025881652714063725,0.0015244803123889452,0.9309872774283091,0.9591797330278031
44,0.002582213503929476,0.0015504234024581122,0.9310318415164948,0.9587319474271003
45,0.0025858099783460297,0.0015570477426468216,0.9309300405979156,0.9584890794246754
46,0.0025754939271137116,0.00157840233704848,0.9310330895582835,0.9583664247964291
47,0.0025788156824807324,0.0015265413725926997,0.9310487428506216,0.9592926327852492
48,0.0025684967059642076,0.0015623221871135956,0.931258775472641,0.9582789673450145
49,0.0025832769221936663,0.0016308120703275137,0.931019458214442,0.9575587352539631
50,0.0025889279233912627,0.0015851546628796991,0.9309739113648733,0.9584802794963756
