Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy
1,0.028041635373234747,0.012393151054004575,0.6059296406030655,0.6714335824273954
2,0.016688492780923842,0.011759958069795256,0.6704520951271057,0.6853913907792158
3,0.015484118412435055,0.011645190245738834,0.6736121851921082,0.6870960969074517
4,0.014385263164341449,0.010969126116555587,0.6846076603412629,0.7017676355732474
5,0.01375240457803011,0.011089793382698943,0.6909912152290344,0.6990228359866294
6,0.013331511522829532,0.010944351696284714,0.6963302528381348,0.7007816452888926
7,0.013532709670066834,0.011006427650001777,0.6919457714557647,0.6999243027085711
8,0.01299952091127634,0.010931265540421009,0.6974833937644959,0.7015002350898305
9,0.012750117200613021,0.010726957261609804,0.7014531699180603,0.7080516014129493
10,0.012738426531851291,0.010987263398280569,0.7007644643783569,0.7010258515928961
11,0.012599098043143749,0.010758668943575233,0.702545885181427,0.7064474187079509
12,0.012743132835626602,0.010856832964879692,0.7001707473754882,0.7045115604522122
13,0.012588622584939002,0.010693662859214718,0.7019040078163147,0.7087618302387796
14,0.012463979850709439,0.01074696597376257,0.7037519150733947,0.7087745955035945
15,0.012490758623182774,0.011019863467070328,0.7028912556648255,0.7003681021890823
16,0.012380014690756797,0.01136263903040605,0.7047758585929871,0.6924947295219276
17,0.0124702860891819,0.010760916058852035,0.702723717880249,0.7082080100751986
18,0.012326727966964246,0.010737205897072319,0.7057885212898254,0.7078915952117579
19,0.012350653460621834,0.010619193831589192,0.7045304166793823,0.7105413728458866
20,0.012301551270484924,0.011028839690480262,0.705562919139862,0.6987844272783608
21,0.01227298648059368,0.010724037434834584,0.7060672316551209,0.7082836582402515
22,0.012264239643514157,0.01074546172170882,0.7062010779380798,0.7054744852576286
23,0.012218385310471059,0.010783227931731825,0.7071572866439819,0.7047952914693553
24,0.012267468895018101,0.010684529449909356,0.7059112094879151,0.7080285651668622
25,0.012289852826297283,0.010690865065356728,0.7057339880943299,0.7073528702092019
26,0.012184040477871895,0.010733327365652391,0.707566377735138,0.7060129832310281
27,0.012184167371690273,0.010660992864115983,0.7076534465789794,0.7089028855797591
28,0.012235557210445403,0.01057012126466651,0.706366785621643,0.711759937796623
29,0.012160442255437375,0.011326335299356729,0.7082804969787597,0.6943129244124054
30,0.012150459019839764,0.010553176182612872,0.7081428667068481,0.7120985821553856
31,0.012187150090932845,0.010660910961117334,0.7075168086051941,0.7090592634905676
32,0.012158796943724156,0.010543292607803633,0.7080199821472168,0.7097193116595031
33,0.012235716119408607,0.010827376697046361,0.7063146595954894,0.7071401548993056
34,0.012113789296150208,0.010486281120995427,0.7090257352828979,0.7132054419274543
35,0.012109053252637387,0.010526041179942857,0.7086747269630432,0.7111085759606331
36,0.01213827125430107,0.01072160477281376,0.7082573531150818,0.707695886587641
37,0.012129022213816643,0.01060152344500563,0.7087105094909668,0.7101650219054738
38,0.012140017120540142,0.010651875085606697,0.7079684865951538,0.7084619038423915
39,0.012114129239320755,0.010577216186815766,0.7085311230659485,0.7101432832942647
40,0.012128959640860557,0.010541911414901541,0.7082366335868835,0.7121428976393049
41,0.01212025706321001,0.010487240620526918,0.7085580099105835,0.7132121468805204
42,0.012092089159786702,0.010679940159201243,0.7089651313781739,0.7070498641129512
43,0.012112668280303478,0.01095059460064598,0.7084311559677124,0.6995881245394421
44,0.012122423300147057,0.010454928170248961,0.7084102259635925,0.7136644037665835
45,0.012097016102075578,0.01108729400357623,0.7089923372268677,0.6972514546600876
46,0.01208972133398056,0.010499754131647053,0.709169682598114,0.7118930581268991
47,0.012089361077547073,0.010634716072232481,0.7087642609596252,0.70817091662413
48,0.0120773073554039,0.010482045021026757,0.7091965047836304,0.7135866846248602
49,0.01208297443240881,0.010507721406449178,0.7092296670913696,0.7122982391126597
50,0.012086111214756966,0.010515815347053443,0.7090016063690185,0.7117437408987883
