Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy
1,0.025097454186528922,0.011302720760292512,0.8060881001353264,0.8490233354746027
2,0.020463564716279508,0.01226175364919324,0.8284295633633931,0.8569577472641113
3,0.017360567732403676,0.012767330624480197,0.8434678829511006,0.8698016845799507
4,0.01440767318320771,0.00768885987890052,0.8602226379712423,0.8972953323354113
5,0.012710572373121978,0.010187475634936957,0.8706055039564768,0.8810773149449774
6,0.011920578276738524,0.006626953294084585,0.8748288243611654,0.9040514427296659
7,0.011234455835074186,0.005640265390653401,0.8794659945170085,0.9099973243601779
8,0.010317167640353243,0.005942322531754666,0.8856584095954895,0.9128504722042287
9,0.01003960026614368,0.008268553213751379,0.8874546480178833,0.8994552841845979
10,0.009806459364170829,0.008996246907701518,0.8891775966485341,0.8872529160469136
11,0.009338338288788994,0.0048432347805615755,0.8924160109361012,0.9213942244965979
12,0.009374098698919017,0.007042234847718414,0.8920750249226888,0.9100285923861443
13,0.009038260612015923,0.010490765601911761,0.8950182647705078,0.8880527602865341
14,0.008895124532282353,0.005733578966217155,0.89581662774086,0.9184572262332794
15,0.00871828060473005,0.007017044248951084,0.8971397559642792,0.9113102545763584
16,0.008493696077416341,0.007829767577548294,0.8993259541193644,0.90635366072046
17,0.008389164330437779,0.0064157636197125344,0.899482868830363,0.9076723171041367
18,0.008249038070440293,0.005400926545955875,0.9011997050444285,0.9194803237915039
19,0.007997001123304169,0.004844323102820744,0.9030925103028615,0.9252706845390036
20,0.007981504863748948,0.005433807714267614,0.9032839687665304,0.9190492883641669
21,0.00804218150737385,0.006002580434916184,0.9022623116175333,0.9181072870467571
22,0.00782374107154707,0.005028761928266985,0.904401661713918,0.9240182866441443
23,0.007632878152653575,0.004630244976068114,0.9059625924428304,0.9271357198978992
24,0.0076648295680060985,0.006113112175916421,0.9056490306059519,0.9151010621101299
25,0.0075846556878338255,0.00522647998939724,0.9058573381900787,0.9221776378281573
26,0.007576351032592356,0.006673223576805693,0.9060760871569316,0.9131108332187572
27,0.007386351445379357,0.006874071129478831,0.9077662184238434,0.9142020962973858
28,0.007451678228875001,0.006923996258844087,0.9066695985794068,0.9146989650548772
29,0.007262490403528015,0.004490930066899734,0.9086644441286723,0.9291893389630825
30,0.0072281583941852055,0.006280646624756937,0.9090247475306193,0.917418434581858
31,0.007296835232526064,0.005047486354398759,0.9079956506093343,0.9243986486120427
32,0.007183285332595308,0.006093182068496467,0.9088515178362528,0.9186397724329157
33,0.007109992347968121,0.007222524076264272,0.9097582997481028,0.9132283976737489
34,0.0071893024779856205,0.005186693571963685,0.9086114552021026,0.9236230805833289
35,0.007030657267197967,0.006075704371199963,0.9104463572502136,0.9201365265440433
36,0.007006198654261728,0.005253766950695438,0.9102847919464111,0.9216872387109919
37,0.0068932411990438895,0.006095006519512451,0.9113413389523825,0.9173138021154607
38,0.006983481536929806,0.006367283893075395,0.9106705015500387,0.9197520280772067
39,0.006953063910206159,0.005096386897655085,0.9107927649815877,0.9250802939876597
40,0.006883117741284271,0.0061942829596909115,0.9111917866071065,0.9205103161487174
41,0.006798811918745438,0.005568399750429423,0.912005666732788,0.9213239426942582
42,0.006835595957934856,0.004781859855048675,0.9115852014223734,0.9282440517811065
43,0.006826106042911609,0.006902173265537366,0.9110611259142558,0.9072817754238209
44,0.006754181109679242,0.006112733201936204,0.9120038092136383,0.9178061108005807
45,0.00679686865893503,0.005243652071704731,0.9117484670480093,0.922282375236775
46,0.006745220858603716,0.006825134717918774,0.9123168663978577,0.9145964514067833
47,0.006629483814661701,0.005702883661526473,0.9137151969273886,0.921236274724311
48,0.006648798466660082,0.00553482273306222,0.9127640920480092,0.9217396045618869
49,0.006540715222246945,0.00586331726368913,0.9139597756862641,0.914778896468751
50,0.006544326029717922,0.00607242962058158,0.9138332619667053,0.9172244366813214
