Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy
1,0.026216462732851505,0.010784357821770535,0.6035851913809777,0.7028638394015609
2,0.010938910414278507,0.010688581907303091,0.6984482372283936,0.7037631037888253
3,0.010679207476973533,0.010207275569344022,0.704895267868042,0.7169268059123094
4,0.01047949470281601,0.009904479821491393,0.7101828893661499,0.7236358751157287
5,0.01037738726735115,0.009911171931797151,0.7128870725631714,0.7242091362643394
6,0.010333859176933765,0.010101676461802926,0.7140738073348999,0.7202086106986757
7,0.01020329413563013,0.00968387257900967,0.7176895141601562,0.7322124193428429
8,0.010179990938305855,0.009693832427358173,0.7183485553741455,0.7320110403048764
9,0.010142845234274864,0.009667611099589782,0.7194050974845886,0.733615903717697
10,0.010062915080785752,0.009595553888968981,0.7215462357521057,0.733707620459757
11,0.01004745952785015,0.00974128175835321,0.7221506634712219,0.7300739527507952
12,0.010015203209221363,0.00966594074585825,0.7231494020462036,0.7319144018136772
13,0.009946853736042977,0.009509994897540588,0.7250956825256347,0.7362380187222912
14,0.00994839397072792,0.009560053758797753,0.7251799200057983,0.7345371967667986
15,0.009919576434791088,0.009588585573301953,0.7258638048171997,0.7335010262051965
16,0.009902930368483066,0.009502962237568038,0.7263274619102478,0.735887292464068
17,0.009878369164466858,0.00945121569523386,0.7271217239379882,0.7387716903048716
18,0.009849304974079131,0.009513764387103402,0.7278584755897523,0.7366437205843105
19,0.00985713930428028,0.009371696413749723,0.7275985390663147,0.7397828197023671
20,0.00982126668393612,0.009401102651171623,0.7285865033149719,0.7393839192238583
21,0.009821013233065605,0.009387017073477529,0.7286317833900452,0.7395913559160415
22,0.009798592819273472,0.009354063078381453,0.7293027445793152,0.7408160434407034
23,0.009789056684076786,0.009378467449194686,0.7294723278999329,0.7406215663928135
24,0.009775231112539768,0.009377967524727818,0.7299505326271057,0.7410446002984502
25,0.009765157952904701,0.009616297438361083,0.7302495713233947,0.7324731782743126
26,0.009760840357840061,0.00955453660979772,0.7303606232643127,0.735303893590429
27,0.009752979192137717,0.009404905555639297,0.7305748885154724,0.740985671805728
28,0.009739470598101615,0.009473348475375752,0.7308687854766845,0.7377843378455775
29,0.009731292033195496,0.00958605425040813,0.7312718789100647,0.7333754570620834
30,0.00972638656795025,0.009438694591165349,0.7312251176834107,0.7382247372038045
31,0.009725827227532863,0.009341557907640555,0.731391637134552,0.7417152117771707
32,0.009711057333648205,0.009302642054049072,0.7316330122947693,0.7421349066837578
33,0.009701302228868008,0.009292767501798025,0.7318203476905822,0.7414006063133288
34,0.009698760733008384,0.009275650528443468,0.7319814078330994,0.7425313094618974
35,0.00968608800470829,0.009324607445271152,0.7323038932800293,0.7398166090819487
36,0.009686420826613903,0.009431556845973632,0.7322488069534302,0.7367301887008035
37,0.009677450987696647,0.00944581949359672,0.7325666541099548,0.7384115681526767
38,0.009684586650133133,0.009271833541429346,0.7324558876037598,0.7426230262039574
39,0.00968482489734888,0.009358134945249482,0.7323119510650635,0.7404619166805486
40,0.009662753422558307,0.009427337325919586,0.7329032189369201,0.7365159472082831
41,0.009672451300919056,0.009299225577265974,0.7326851833343506,0.7419442864739971
42,0.009656102773547172,0.009359179141747343,0.7330904975891114,0.741063261108034
43,0.009664335702359677,0.009415894847624241,0.7328793729782105,0.7401997970927293
44,0.009654609210789204,0.009242460107917239,0.7332377243041992,0.7452108339898905
45,0.009654749715328216,0.009375776704044858,0.7332629917144775,0.740731455338229
46,0.00964277033507824,0.009312591349385725,0.7334876257896423,0.7420468877075584
47,0.009650211836397648,0.009312989866467798,0.7333749066352844,0.7417321201342686
48,0.009636870853602887,0.00922972805631958,0.7336856889724731,0.7444153352148214
49,0.00964535778015852,0.009205078332429858,0.733426338005066,0.7448778289138891
50,0.009644672606885433,0.009319630362520552,0.7333664511680603,0.7403894442661553
